N° ECONOMICO,FECHA DE ASIGNACIÓN,LITROS ASIGNADOS,PRECIO POR LITRO,TOTAL
M-25,31/01/23,326.43,21.7,"7,083.53"
M-25,28/01/23,363.004,21.7,"7,877.19"
M-25,3/02/23,514.014,20.97,"10,778.87"
M-25,6/02/23,567.228,20.97,"11,894.77"
M-25,15/02/23,607.247,19,"11,537.69"
M-25,10/02/23,648.735,20.97,"13,603.97"
M-25,24/02/23,665.594,19,"12,646.29"
M-25,17/02/23,373.939,19,"7,104.84"
M-25,20/02/23,695.278,24.65,17138.6
M-25,22/02/23,90,19,1710
M-25,2/03/23,493.439,20.152,"9,943.78"
M-25,12/03/23,400,24.87,9948
M-25,13/03/23,685.42,20.73,"14,208.76"
M-25,15/03/23,118.4,20.73,"2,454.43"
M-25,17/03/23,100,22.99,2299
M-25,20/03/23,686.28,23.81,"16,340.33"
M-25,25/03/23,505.54,21.9,"11,071.33"
M-25,22/03/23,581.53,21.9,"12,735.51"
M-25,29/03/23,356.01,21.57,"7,679.14"
M-25,30/03/23,249.21,21.57,"5,375.46"
M-25,2/04/23,200,23.67,4734
M-25,4/04/23,664.16,21.2,"14,080.19"
M-25,6/04/23,561.52,21.9,"12,297.29"
M-25,24/04/23,653.95,21.61,"14,131.86"
M-25,13/04/23,260,23.57,6128.2
M-25,10/04/23,400,24.49,9796
M-25,11/04/23,668.01,21.9,"14,629.42"
M-25,15/04/23,738.12,21.61,"15,950.77"
M-25,20/04/23,639.26,21.61,"13,814.41"
M-25,27/04/23,687.44,21.53,"14,800.58"
M-25,1/05/23,656.41,21.49,"14,106.25"
M-25,4/05/23,760.36,21.49,"16,340.14"
M-25,8/05/23,263.4,22.15,"5,834.31"
M-25,10/05/23,571.84,22.15,"12,666.26"
M-25,13/05/23,266.3,22.15,"5,898.55"
M-25,16/05/23,397.46,20.2,"8,028.69"
M-25,17/05/23,204.09,20.2,"4,122.62"
M-25,22/05/23,640.04,20.2,"12,928.81"
M-25,29/05/23,796.45,20.2,"16,088.29"
M-25,26/05/23,510.44,23.99,"12,245.46"
M-25,27/05/23,360.01,24.65,"8,874.25"
M-25,7/06/23,567.1,21.7,"12,306.07"
M-25,14/06/23,405.274,24.65,9990
M-25,17/06/23,260.18,21.7,"5,645.91"
M-25,14/06/23,324.545,24.65,"8,000.03"
M-25,15/06/23,474.71,21.7,"10,301.21"
M-25,9/06/23,511.53,21.7,11100.2
M-25,19/05/23,400,24.65,9860
M-25,26/06/23,518.47,21.7,11250.8
M-25,30/06/23,672.07,20.48,"13,763.99"
M-25,21/06/23,400,23.34,9336
M-25,22/06/23,753.22,21.7,"16,344.87"
M-25,8/07/23,726.28,20.48,"14,874.21"
M-25,3/07/23,271.51,20.48,"5,560.52"
M-25,5/07/23,200,23.19,4638
M-25,7/07/23,200,23.08,4616
M-25,14/07/23,200,23.19,4638
M-25,12/07/23,200,23.29,4658
M-25,15/07/23,700.03,22.33,"15,631.67"
M-25,24/07/23,743.8,20.7499,"15,433.78"
M-25,20/07/23,200,23.38,4676
M-25,22/07/23,200,23.19,4638
M-25,22/07/23,100,20.7499,"2,074.99"
M-25,29/07/23,100,22.650032,2265
M-25,27/07/23,200,23.39,4678
M-25,29/07/23,200,23.19,4638
M-25,31/07/23,766.17,22.650032,"17,353.78"
M-25,2/08/23,200,23.23,4646
M-25,4/08/23,200,22.93,4586
M-25,5/08/23,728.77,23.37,"17,031.35"
M-25,7/08/23,101.58,23.37,"2,373.92"
M-25,10/08/23,200,23.49,4698
M-25,11/08/23,200,23.49,4698
M-25,12/08/23,691.37,23.2,"16,039.78"
M-25,14/08/23,400.01,22.32,"8,928.22"
M-25,17/08/23,200,23.49,4698
M-25,18/08/23,200,23.49,4698
M-25,19/08/23,687.48,22.32,"15,344.55"
M-25,23/08/23,620.48,22.32,"13,849.11"
M-25,26/08/23,267.91,22.32,"5,979.75"
M-25,4/09/23,500,24.39,12195
M-25,5/09/23,100,22.32,2232
M-25,9/09/23,259.31,22.32,5787.8
M-25,31/08/23,670.62,22.32,"14,968.24"
M-25,6/09/23,553.45,22.32,12353
M-25,12/09/23,777.13,22.32,"17,345.54"
M-25,14/09/23,526.47,22.32,"11,750.81"
M-25,23/09/23,171.63,21.099,"3,621.22"
M-25,27/09/23,400,23.99,9596
M-25,29/09/23,300,21.499,6449.7
M-25,28/09/23,200,21.099,4219.8
M-25,2/10/23,639.53,21.499,"13,749.26"
M-25,9/10/23,574.34,21.499,"12,347.74"
M-25,11/10/23,368,21.499,"7,911.63"
M-25,13/10/23,253.11,21.099,"5,340.37"
M-25,21/10/23,252.25,21.2,5347.7
M-25,18/10/23,200,24.55,4910
M-25,19/10/23,506.22,21.2,"10,731.86"
M-25,24/10/23,506.17,21.2,10730.8
M-25,27/10/23,761.66,24.27,"18,485.49"
M-25,28/10/23,402.942,24.39,"9,827.76"
M-25,1/11/23,400,22.99,9196
M-25,2/11/23,609.631,24.39,14868.9
M-25,4/11/23,523.87,21.2,"11,106.04"
M-25,10/11/23,258.75,21.2,5485.5
M-25,8/11/23,248.79,21.2,"5,274.35"
M-25,16/11/23,577.87,21.7,"12,539.78"
M-25,18/11/23,214.69,21.7,"4,658.77"
M-25,5/12/23,400,23.99,9596
M-25,28/11/23,590.51,20.299,"11,986.76"
M-25,26/11/23,521.06,20.5,"10,681.73"
M-25,30/11/23,444,20.299,"9,012.76"
M-25,3/12/23,100,23.99,2399
M-25,3/12/23,123.001,24.39,"2,999.99"
M-25,4/12/23,300,25.03,7509
M-25,6/12/23,400,23.99,9596
M-25,9/12/23,488.51,20.299,"9,916.26"
M-25,8/12/23,150,24.29,3643.5
M-25,8/12/23,200,20.299,4059.8
M-25,14/12/23,300,23.99,7197
M-25,15/12/23,370.01,23.99,"8,876.54"
M-25,13/12/23,400,23.99,9596
M-25,12/12/23,400,23.99,9596
M-25,19/12/23,100,19.69,1969
M-25,20/12/23,100,19.69,1969
M-25,21/12/23,100,19.69,1969
M-25,22/12/23,640.13,19.69,"12,604.16"
M-25,27/12/23,460,19.69,9057.4
M-25,29/12/23,434.2,24.39,"10,590.14"
M-25,2/01/24,595.07,19.69,"11,716.93"
M-25,4/01/24,272.98,19.69,"5,374.98"
M-25,6/01/24,674.335,25.66,"17,303.44"
M-25,27/01/24,200,23.99,4798
M-25,11/01/24,746,19.69,"14,688.74"
M-25,15/01/24,474,19.69,"9,333.06"
M-25,17/01/24,597.015,25.16,15020.9
M-25,20/01/24,746.74,19.69,"14,703.31"
M-25,29/01/24,681,19.69,"13,408.89"
M-25,30/01/24,200,24.19,4838
M-25,2/02/24,685,19.69,"13,487.65"
M-25,1/02/24,250,24.19,6047.5
M-25,5/02/24,242.67,19.69,"4,778.17"
M-25,7/02/24,300,19.6,5880
M-25,9/02/24,300,23.99,7197
M-25,10/02/24,350,24.19,8466.5
M-25,11/02/24,100,19.6,1960
M-25,12/02/24,702.46,19.6,"13,768.22"
M-25,3/03/24,679.719,26.66,"18,121.31"
M-25,6/03/24,495.3,20.6,"10,203.18"
M-25,5/03/24,300,24.39,7317
M-25,7/03/24,157.02,20.6,"3,234.61"
M-25,12/03/24,730,20.6,15038
M-25,13/03/24,516.01,20.6,"10,629.81"
M-25,22/03/24,636,21.1,13419.6
M-25,28/03/24,300,24.79,7437
M-25,28/03/24,656.56,21.1,"13,853.42"
M-25,3/04/24,805,21.6,17388
M-25,1/04/24,143,21.6,3088.8
M-25,6/04/24,543,21.6,11728.8
M-25,9/04/24,678.81,21.6,14662.3
M-25,11/04/24,520.36,24.39,"12,691.58"
M-25,18/04/24,571.01,21.6,"12,333.82"
M-25,15/04/24,660,21.6,14256
M-25,22/04/24,698.01,21.6,"15,077.02"
M-25,25/04/24,610,21.6,13176
M-25,29/04/24,571.73,21.6,"12,349.37"
M-25,1/05/24,598.01,21.6,"12,917.02"
M-25,7/05/24,396,21.6,8553.6
M-25,13/05/24,300,24.99,7497
M-25,10/05/24,375.87,0,0
M-25,9/05/24,406.263,24.59,"9,990.01"
M-25,13/05/24,500.48,21.6,"10,810.37"
M-25,22/05/24,632,22.5,14220
M-25,15/05/24,166,22.5,3735
M-25,20/05/24,663,22.5,14917.5
M-25,29/05/24,342,22.5,7695
M-25,27/05/24,248,22.5,5580
M-25,7/06/24,584.53,22.69,"13,262.99"
M-25,31/05/24,690.943,24.59,"16,990.29"
M-25,3/06/24,620.01,22.69,"14,068.03"
M-25,12/06/24,800.01,22.69,"18,152.23"
M-25,21/06/24,453,24.79,"11,229.87"
M-25,19/06/24,279,22.69,"6,330.51"
M-25,14/06/24,640.267,24.59,"15,744.17"
M-25,17/06/24,592.2,22.69,"13,437.02"
M-25,25/06/24,590,22.69,13387.1
M-25,28/06/24,702,22.69,"15,928.38"
M-25,2/07/24,785.8,22.69,17829.8
M-25,4/07/24,516.25,22.69,"11,713.71"
M-25,9/07/24,626,22.69,"14,203.94"
M-25,12/07/24,578.366,27.16,"15,708.42"
M-25,15/07/24,726.83,22.69,"16,491.77"
M-25,18/07/24,280.18,22.69,"6,357.28"
M-25,20/07/24,282,22.69,"6,398.58"
M-25,23/07/24,353.77,22.69,"8,027.04"
M-25,27/07/24,488.79,22.69,"11,090.65"
M-25,30/07/24,489.9,22.69,"11,115.83"
M-25,1/08/24,403.4,22.69,"9,153.15"
M-25,3/08/24,486.28,22.69,"11,033.69"
M-25,6/08/24,255.59,22.69,"5,799.34"
M-25,9/08/24,434.16,22.69,"9,851.09"
M-25,13/08/24,799.52,24.99,19980
M-25,15/08/24,689.67,22.69,"15,648.61"
M-25,10/08/24,115.57,22.69,"2,622.28"
M-25,17/08/24,343.33,22.69,"7,790.16"
M-25,19/08/24,636.622,27.16,"17,290.65"
M-25,22/08/24,694.43,22.69,"15,756.62"
M-25,25/08/24,100,22.69,2269
M-25,29/08/24,792.27,22.69,"17,976.61"
M-25,31/08/24,337.21,22.69,"7,651.29"
M-25,5/09/24,767.49,22.69,"17,414.35"
M-25,12/09/24,559.36,22.69,"12,691.88"
M-25,14/09/24,495.85,22.69,"11,250.84"
M-25,18/09/24,268.69,22.69,"6,096.58"
M-25,21/09/24,655.7,22.9,"15,015.53"
M-25,28/09/24,787.604,27.46,"21,627.61"
M-25,2/10/24,742.67,21.25,"15,781.74"
M-21,4/01/23,300,22.1,6630
M-21,31/01/23,565.528,21.7,"12,271.96"
M-21,7/02/23,641.168,20.97,"13,445.29"
M-21,13/02/23,600.854,20.97,"12,599.91"
M-21,15/02/23,255.404,19,"4,852.68"
M-21,28/02/23,651.08,20.152,"13,120.56"
M-21,18/02/23,673.018,19,"12,787.34"
M-21,22/02/23,200,22.99,4598
M-21,23/02/23,669.048,19,"12,711.91"
M-21,24/02/23,81.711,20.152,"1,646.64"
M-21,6/03/23,658.74,21.79,"14,353.94"
M-21,2/03/23,438.14,23.99,"10,510.98"
M-21,8/03/23,488.89,20.152,"9,852.11"
M-21,13/03/23,83.4,20.73,"1,728.88"
M-21,12/04/23,200,23.88,4776
M-21,14/04/23,200,23.49,4698
M-21,5/04/23,281.57,23.08,"6,498.64"
M-21,7/04/23,200,23.69,4738
M-21,17/04/23,87.29,21.61,"1,886.34"
M-21,19/04/23,200,23.58,4716
M-21,21/04/23,200,23.48,4696
M-21,29/04/23,200,23.48,4696
M-21,1/05/23,200,23.51,4702
M-21,2/05/23,528.5,23.39,"12,361.62"
M-21,4/05/23,200,23.19,4638
M-21,6/05/23,200,23.19,4638
M-21,26/05/23,300,23.19,6957
M-21,10/05/23,200,23.79,4758
M-21,12/05/23,200,23.79,4758
M-21,27/05/23,682.14,20.2,"13,779.23"
M-21,29/05/23,76.03,20.2,"1,535.81"
M-21,27/05/23,682.14,21.79,"14,863.83"
M-21,17/06/23,658.41,21.7,14287.5
M-21,8/05/23,646.83,21.79,"14,094.43"
M-21,29/05/23,76.03,21.79,"1,656.69"
M-21,3/06/23,668.08,21.7,"14,497.34"
M-21,13/05/23,700.52,21.79,"15,264.33"
M-21,7/06/23,560.68,21.7,"12,166.76"
M-21,16/06/23,400,23.29,9316
M-21,20/05/23,669.24,20.2,"13,518.65"
M-21,22/05/23,200,23.45,4690
M-21,24/05/23,200,23.15,4630
M-21,27/05/23,200,21.35,4270
M-21,12/06/23,751.17,21.7,"16,300.39"
M-21,21/06/23,290.69,21.7,"6,307.97"
M-21,23/06/23,480.1,21.7,"10,418.17"
M-21,26/06/23,416.424,23.99,"9,990.01"
M-21,26/06/23,90.049,23.99,"2,160.28"
M-21,27/06/23,547.73,21.7,"11,885.74"
M-21,1/07/23,560.75,20.48,"11,484.16"
M-21,5/07/23,740.43,20.48,"15,164.01"
M-21,10/07/23,696.2,20.48,"14,258.18"
M-21,12/07/23,551.56,21.72,"11,979.88"
M-21,2/06/23,200,23.38,4676
M-21,20/07/23,420.61,20.7499,"8,727.62"
M-21,22/07/23,439.13,20.7499,9111.9
M-21,25/07/23,478.61,20.7499,"9,931.11"
M-21,29/07/23,72,22.650032,1630.8
M-21,28/07/23,649.69,22.650032,14715.5
M-21,2/08/23,458.13,23.37,10706.5
M-21,31/07/23,200,23.49,4698
M-21,2/08/23,200,22.94,4588
M-21,4/08/23,332.61,23.37,7773.1
M-21,10/08/23,608.41,24.95,"15,179.83"
M-21,10/08/23,505.5,23.2,11727.6
M-21,21/08/23,583.83,22.32,"13,031.09"
M-21,23/08/23,535.45,22.32,"11,951.24"
M-21,26/08/23,376.69,22.32,"8,407.72"
M-21,13/10/23,200,24.05,4810
M-21,16/10/23,730.74,21.099,"15,417.88"
M-21,19/11/23,200,23.78,4756
M-21,20/11/23,716.94,21.7,15557.6
M-21,15/11/23,300.62,21.2,"6,373.14"
M-21,17/11/23,200,23.69,4738
M-21,28/11/23,300,23.99,7197
M-21,25/11/23,649.843,0,0
M-21,1/12/23,552.26,20.299,"11,210.33"
M-21,6/12/23,207.45,20.299,"4,211.03"
M-21,9/12/23,664.822,25.16,"16,726.92"
M-21,12/12/23,300,23.99,7197
M-21,13/12/23,442.5,19.99,"8,845.57"
M-21,26/12/23,391.52,19.69,"7,709.03"
M-21,30/12/23,505.41,19.69,"9,951.52"
M-21,31/01/24,208.13,19.69,"4,098.08"
M-21,5/02/24,485.66,19.6,"9,518.94"
M-21,8/02/24,300,25.19,7557
M-21,10/02/24,690.39,19.6,"13,531.64"
M-21,14/02/24,693.83,24.39,"16,922.51"
M-21,16/02/24,567.64,19.6,"11,125.74"
M-21,20/02/24,608,20.6,12524.8
M-21,22/02/24,553.34,20.6,11398.8
M-21,26/02/24,627.84,20.6,12933.5
M-21,28/02/24,522.68,20.6,"10,767.21"
M-21,2/03/24,662.1,20.6,"13,639.26"
M-21,5/03/24,521.12,20.6,"10,735.07"
M-21,7/03/24,660.18,20.6,"13,599.71"
M-21,12/03/24,600,20.6,12360
M-21,14/03/24,601,21.5,12921.5
M-21,19/03/24,665,21.1,14031.5
M-21,21/03/24,531.8,21.1,"11,220.98"
M-21,25/03/24,685,21.1,14453.5
M-21,1/04/24,310,21.6,6696
M-21,3/04/24,612.09,21.6,"13,221.14"
M-21,7/04/24,402.84,21.6,"8,701.34"
M-21,9/04/24,520.16,21.6,"11,235.46"
M-21,11/04/24,306,21.6,6609.6
M-21,13/04/24,475,21.6,10260
M-21,16/04/24,336.86,21.6,"7,276.18"
M-21,18/04/24,233,21.6,5032.8
M-21,22/04/24,644,21.6,13910.4
M-21,25/04/24,505.07,21.6,"10,909.51"
M-21,29/04/24,300.2,21.6,"6,484.32"
M-21,18/05/24,318,22.5,7155
M-21,5/05/24,451.75,21.6,9757.8
M-21,7/05/24,498.25,21.6,10762.2
M-21,16/05/24,221.35,22.5,"4,980.38"
M-21,25/05/24,729.7,22.5,"16,418.25"
M-21,13/05/24,383,21.6,8272.8
M-21,22/05/24,582.229,24.59,"14,317.01"
M-21,28/05/24,649.799,26.66,"17,323.64"
M-21,29/05/24,200,26.66,5332
M-21,31/05/24,581,22.69,"13,182.89"
M-21,5/06/24,587,22.69,"13,319.03"
M-21,7/06/24,274.44,22.69,"6,227.04"
M-21,11/06/24,100,24.99,2499
M-21,11/06/24,100,25.69,2569
M-21,12/06/24,826.4,22.69,"18,751.02"
M-21,15/06/24,468.53,22.69,"10,630.95"
M-21,19/06/24,685.48,22.69,"15,553.54"
M-21,25/06/24,582.74,22.69,"13,222.37"
M-21,3/07/24,577,22.69,"13,092.13"
M-21,29/06/24,657,22.69,"14,907.33"
M-21,5/07/24,433.01,22.69,9825
M-21,7/07/24,430.391,25.35,"10,910.41"
M-21,11/07/24,750.01,22.69,"17,017.73"
M-21,15/07/24,606.8,24.99,"15,163.93"
M-21,18/07/24,753.29,22.69,"17,092.15"
M-21,21/07/24,100,22.69,2269
M-21,22/07/24,735.02,22.69,16677.6
M-21,27/07/24,653.35,22.69,"14,824.51"
M-21,25/07/24,571.31,22.69,"12,963.02"
M-21,31/07/24,555.23,22.69,"12,598.17"
M-21,1/08/24,517.92,22.65,"11,730.89"
M-21,6/08/24,581.72,22.69,"13,199.23"
M-21,9/08/24,644.88,22.69,"14,632.33"
M-21,14/08/24,445.56,22.69,"10,109.76"
M-21,17/08/24,672.05,22.69,"15,248.81"
M-21,20/08/24,623.22,22.69,"14,140.86"
M-21,24/08/24,557.32,22.69,"12,645.59"
M-21,30/08/24,132.28,22.69,"3,001.43"
M-21,27/08/24,278.08,22.69,"6,309.64"
M-21,10/09/24,538.77,22.69,"12,224.69"
M-21,29/08/24,566.02,22.69,"12,842.99"
M-21,4/09/24,601.2,22.69,"13,641.23"
M-21,7/09/24,697.41,22.69,"15,824.23"
M-21,12/09/24,566.722,25.69,"14,559.09"
M-21,17/09/24,441.19,22.69,10010.6
M-21,15/09/24,780.82,27.56,21519.4
M-21,20/09/24,300,22.9,6870
M-21,25/09/24,803.58,22.9,"18,401.98"
M-21,27/09/24,590,22.9,13511
M-21,3/10/24,351.07,21.25,"7,460.24"
M-17 BAJA,1/12/23,0,0,0
M-17 BAJA,30/01/24,300,0,0
M-17 BAJA,1/12/23,0,20.6,0
M-11,6/01/23,286.002,22.1,"6,320.64"
M-11,3/01/23,284,22.1,6276.4
M-11,10/01/23,90,22.1,1989
M-11,11/01/23,289.746,21.7,"6,287.49"
M-11,17/01/23,89.8,21.7,"1,948.66"
M-11,19/01/23,317.618,21.7,"6,892.31"
M-11,26/01/23,287.013,21.7,"6,228.18"
M-11,31/01/23,277.694,21.7,"6,025.96"
M-11,4/02/23,300.003,20.97,"6,291.06"
M-11,7/02/23,190.37,20.97,"3,992.06"
M-11,14/02/23,291.297,19,"5,534.64"
M-11,10/02/23,331.676,20.97,"6,955.25"
M-11,21/02/23,354.579,19,6737
M-11,27/02/23,359.31,20.152,"7,240.82"
M-11,6/03/23,361.4,20.152,"7,282.93"
M-11,10/03/23,280.83,20.73,"5,821.61"
M-11,15/03/23,339.57,20.73,"7,039.29"
M-11,18/03/23,221.05,21.57,"4,768.05"
M-11,23/03/23,266.59,21.57,"5,750.35"
M-11,27/03/23,335.42,21.57,"7,235.01"
M-11,30/03/23,307.57,21.57,"6,634.28"
M-11,15/04/23,273.19,21.61,"5,903.64"
M-11,6/04/23,292.81,21.61,"6,327.62"
M-11,12/04/23,349.05,21.61,"7,542.97"
M-11,21/04/23,343.66,21.61,"7,426.49"
M-11,25/04/23,270.01,21.61,"5,834.92"
M-11,3/05/23,264.24,21.49,"5,678.52"
M-11,28/04/23,293.67,21.99,6457.8
M-11,8/05/23,298.54,22.15,"6,612.66"
M-11,12/05/23,299.38,22.15,"6,631.27"
M-11,17/05/23,305.77,20.2,"6,176.55"
M-11,26/05/23,279.08,20.2,"5,637.42"
M-11,31/05/23,262.55,20.2,"5,303.51"
M-11,12/06/23,266.12,21.7,5774.8
M-11,3/06/23,265,21.79,"5,774.35"
M-11,8/06/23,373.97,21.7,"8,115.15"
M-11,19/06/23,316.25,21.7,"6,862.63"
M-11,15/06/23,234.95,21.7,"5,098.42"
M-11,26/06/23,277.06,21.7,6012.2
M-11,28/06/23,194.43,20.48,"3,981.93"
M-11,22/06/23,242.87,21.7,"5,270.28"
M-11,1/07/23,232.92,20.48,4770.2
M-11,6/07/23,326.19,20.48,"6,680.37"
M-11,11/07/23,240.62,20.48,4927.9
M-11,13/07/23,279.63,21.72,"6,073.56"
M-11,19/07/23,358.78,22.33,"8,011.56"
M-11,22/07/23,343.25,20.7499,7122.4
M-11,26/07/23,270.77,20.7499,"5,618.45"
M-11,31/07/23,294.7,22.650032,"6,674.96"
M-11,4/08/23,305.7,23.37,"7,144.21"
M-11,10/08/23,186.3,23.2,"4,322.16"
M-11,14/08/23,278.96,23.2,"6,471.87"
M-11,16/08/23,297.17,23.2,"6,894.34"
M-11,19/08/23,106.8,22.32,"2,383.78"
M-11,24/08/23,308.78,22.32,"6,891.97"
M-11,28/08/23,137.64,22.32,"3,072.12"
M-11,2/09/23,280.04,22.32,"6,250.49"
M-11,7/09/23,274.49,22.32,"6,126.62"
M-11,12/09/23,336.44,22.32,"7,509.34"
M-11,15/09/23,100,21.99,2199
M-11,19/09/23,343.19,21.99,"7,546.75"
M-11,23/09/23,233.88,21.099,"4,934.63"
M-11,26/09/23,171,21.099,"3,607.93"
M-11,29/09/23,265.94,21.099,"5,611.07"
M-11,7/10/23,284.18,21.499,"6,109.59"
M-11,11/10/23,282.93,21.499,"6,082.71"
M-11,17/10/23,332.72,21.2,"7,053.66"
M-11,22/10/23,266.04,21.2,"5,640.05"
M-11,26/10/23,351.58,21.2,7453.5
M-11,31/10/23,340,21.2,7208
M-11,6/11/23,321.02,21.2,"6,805.62"
M-11,10/11/23,325.56,21.2,"6,901.87"
M-11,15/11/23,286,21.2,6063.2
M-11,18/11/23,200.16,21.7,"4,343.47"
M-11,23/11/23,210.45,20.5,"4,314.22"
M-11,27/11/23,270,20.5,5535
M-11,30/11/23,245,20.299,"4,973.26"
M-11,4/12/23,295,20.299,"5,988.21"
M-11,6/12/23,100,20.299,2029.9
M-11,7/12/23,295,20.299,"5,988.21"
M-11,11/12/23,240,19.99,4797.6
M-11,14/12/23,290,19.99,5797.1
M-11,19/12/23,330,19.99,6596.7
M-11,23/12/23,100,19.69,1969
M-11,27/12/23,345,19.69,"6,793.05"
M-11,2/01/24,350,19.69,6891.5
M-11,6/01/24,295,19.69,"5,808.55"
M-11,11/01/24,335,19.69,"6,596.15"
M-11,17/01/24,80,19.69,1575.2
M-11,17/01/24,290,19.69,5710.1
M-11,22/01/24,345,19.69,"6,793.05"
M-11,30/01/24,380,19.69,7482.2
M-11,10/02/24,90,19.6,1764
M-11,12/02/24,300.05,19.6,"5,880.98"
M-11,8/02/24,90,19.6,1764
M-11,20/02/24,295,20.6,6077
M-11,23/02/24,260,20.6,5356
M-11,16/02/24,317,19.6,6213.2
M-11,28/02/24,330,20.6,6798
M-11,4/03/24,360.05,20.6,"7,417.03"
M-11,8/03/24,285,20.6,5871
M-11,12/03/24,285,20.6,5871
M-11,16/03/24,90,21.5,1935
M-11,18/03/24,360,21.5,7740
M-11,22/03/24,296,21.1,6245.6
M-11,26/03/24,285,21.1,6013.5
M-11,28/03/24,225,21.1,4747.5
M-11,3/04/24,336,21.6,7257.6
M-11,3/04/24,90,21.6,1944
M-11,8/04/24,90,21.6,1944
M-11,9/04/24,90,21.6,1944
M-11,10/04/24,377,21.6,8143.2
M-11,13/04/24,175,21.6,3780
M-11,17/04/24,380,21.6,8208
M-11,22/04/24,364,21.6,7862.4
M-11,25/04/24,364,21.6,7862.4
M-11,1/05/24,278.96,21.6,"6,025.54"
M-11,6/05/24,354,21.6,7646.4
M-11,8/05/24,80,21.6,1728
M-11,9/05/24,315,21.6,6804
M-11,23/05/24,365,22.5,8212.5
M-11,14/05/24,302,21.6,6523.2
M-11,14/05/24,80,21.6,1728
M-11,18/05/24,356,22.5,8010
M-11,27/05/24,200,22.5,4500
M-11,29/05/24,210,22.5,4725
M-11,6/06/24,80,22.69,1815.2
M-11,7/06/24,327,22.69,"7,419.63"
M-11,11/06/24,288,22.69,"6,534.72"
M-11,14/06/24,175,22.69,"3,970.75"
M-11,19/06/24,305,22.69,"6,920.45"
M-11,24/06/24,370,22.69,8395.3
M-11,27/06/24,80,22.69,1815.2
M-11,29/06/24,80,22.69,1815.2
M-11,29/06/24,388,22.69,"8,803.72"
M-11,3/07/24,233,22.69,"5,286.77"
M-11,5/07/24,80,22.69,1815.2
M-11,6/07/24,401,22.69,"9,098.69"
M-11,10/07/24,283,22.69,"6,421.27"
M-11,13/07/24,260,22.69,5899.4
M-11,18/07/24,328,22.69,"7,442.32"
M-11,24/07/24,80,22.69,1815.2
M-11,25/07/24,362.75,22.69,8230.8
M-11,26/07/24,128.19,22.69,"2,908.63"
M-11,31/07/24,337.03,22.69,"7,647.21"
M-11,7/08/24,316.63,22.69,"7,184.33"
M-11,14/08/24,252,22.69,"5,717.88"
M-11,10/08/24,272.03,22.69,"6,172.36"
M-11,19/08/24,327.05,22.69,"7,420.76"
M-11,23/08/24,336.01,22.69,"7,624.07"
M-11,28/08/24,364.38,22.69,"8,267.78"
M-11,2/09/24,289.42,22.69,"6,566.94"
M-11,7/09/24,304.08,22.69,"6,899.58"
M-11,11/09/24,276.24,22.69,"6,267.89"
M-11,16/09/24,205,22.69,"4,651.45"
M-11,21/09/24,349.77,22.9,"8,009.73"
M-11,28/09/24,80,21.25,1700
M-11,30/09/24,382.54,21.25,"8,128.98"
AP17417,5/10/23,745.01,20.6,"15,347.21"
379,15/07/24,529.87,22.69,"12,022.75"
379,18/07/24,438.01,22.69,"9,938.45"
379,26/07/24,404.97,22.69,"9,188.77"
379,31/07/24,338.78,22.69,"7,686.92"
379,7/08/24,428.25,22.69,"9,716.99"
379,14/08/24,472.29,22.69,"10,716.26"
379,21/08/24,393.19,22.69,"8,921.48"
379,26/08/24,366.19,22.69,"8,308.85"
379,7/09/24,360.24,22.69,"8,173.85"
379,30/08/24,306.48,22.69,"6,954.03"
379,17/09/24,471.65,22.69,"10,701.74"
379,24/09/24,409.66,22.9,"9,381.21"
379,1/10/24,410,21.25,8712.5
344,4/01/23,165,22.1,3646.5
344,26/01/23,177.392,21.7,"3,849.41"
344,16/02/23,285.264,19,"5,420.02"
344,13/03/23,272.35,20.73,"5,645.82"
344,14/04/23,273.24,21.61,"5,904.72"
344,8/05/23,146.03,21.49,"3,138.18"
344,16/05/23,406.39,20.2,"8,209.08"
344,25/05/23,255.78,20.2,"5,166.76"
344,9/06/23,181.4,21.7,"3,936.38"
344,16/06/23,232.1,21.7,"5,036.57"
344,27/06/23,337.99,20.4,6895
344,1/07/23,102.25,20.48,"2,094.08"
344,30/05/23,261.28,20.2,"5,277.86"
344,19/07/23,484.02,22.33,"10,808.17"
344,25/07/23,164.82,20.7499,3420
344,2/08/23,239.91,23.37,5606.7
344,16/08/23,129.67,23.2,"3,008.34"
344,24/08/23,130.4,22.32,"2,910.53"
344,31/08/23,227.25,22.32,"5,072.22"
344,8/09/23,316.91,22.32,"7,073.43"
344,18/09/23,229.68,21.99,"5,050.66"
344,23/09/23,301.56,21.099,"6,362.61"
344,4/10/23,302.06,21.499,"6,493.99"
344,12/10/23,241,21.099,"5,084.86"
344,12/10/23,241,21.099,"5,084.86"
344,21/10/23,250.03,21.2,"5,300.64"
344,27/10/23,332,21.2,7038.4
344,6/11/23,176.6,21.2,"3,743.92"
344,8/11/23,127,21.2,2692.4
344,18/11/23,373.28,21.7,"8,100.18"
344,28/11/23,320,20.299,"6,495.68"
344,6/12/23,313.17,20.299,"6,357.04"
344,15/12/23,335,19.99,"6,696.65"
344,21/12/23,90,19.99,1799.1
344,26/12/23,365.01,19.69,"7,187.05"
344,17/01/24,360,19.69,7088.4
344,23/01/24,341,19.69,"6,714.29"
344,2/02/24,200,19.69,3938
